Rep,Altitude,Rainfall,Frosts,Year,PMCno,DBH,Ht,Surv,Vig,Ins_res,Stem_Fm,Crown_Fm,Brnch_Fm,Abbrev_Cly,Abbrev_Cra,Abbrev_K81,Abbrev_K81a,Abbrev_K82,Abbrev_K83,Abbrev_Lon,Abbrev_Mor,Abbrev_Nga,Abbrev_Paw,Abbrev_Puk,Abbrev_WSh,Abbrev_WSp,Abbrev_Wai,Abbrev_Wak,Abbrev_Wen,Locality_Central_Hawkes_Bay,Locality_Central_Hawkes_Bay_(coastal),Locality_Central_Poverty_Bay,Locality_Central_Wairarapa,Locality_Northern_Hawkes_Bay,Locality_South_Wairarapa,Locality_Southern_Hawkes_Bay,Locality_Southern_Hawkes_Bay_(coastal),Map_Ref_N116_848/985,Map_Ref_N135_382/137,Map_Ref_N141_295/063,Map_Ref_N142_377/957,Map_Ref_N145_874/586,Map_Ref_N146_273/737,Map_Ref_N151_912/221,Map_Ref_N151_922/226,Map_Ref_N158_343/625,Map_Ref_N158_344/626,Map_Ref_N162_081/300,Map_Ref_N162_097/424,Map_Ref_N166_063/197,Map_Ref_N98_539/567,Latitude_39__00,Latitude_39__38,Latitude_39__43,Latitude_39__50,Latitude_40__00,Latitude_40__11,Latitude_40__36,Latitude_40__57,Latitude_41__08,Latitude_41__12,Latitude_41__16,Latitude_82__32,Sp_ag,Sp_am,Sp_br,Sp_bxs,Sp_co,Sp_cr,Sp_el,Sp_fa,Sp_fr,Sp_jo,Sp_ka,Sp_ma,Sp_mn,Sp_nc,Sp_nd,Sp_ni,Sp_ob,Sp_ov,Sp_pa,Sp_pu,Sp_ra,Sp_rd,Sp_re,Sp_ro,Sp_si,Sp_sm,Sp_te,LABEL
-0.023390378155005536,0.13478294575141206,-0.1101176696195622,-0.8435804093130327,-0.7188409305712185,-0.8671465863461563,-0.045362867895903464,-1.5159084325296985,0.5160954438475401,-1.1089341147868161,-1.1654309372022489,-1.466833985523456,1.0994619058362216,0.19188681582574996,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
-0.023390378155005536,0.13478294575141206,-0.1101176696195622,-0.8435804093130327,-0.7188409305712185,-1.165787457580397,-0.04355603334914851,-0.8670321558650631,1.3820195004558233,-1.6276018248040356,-2.4510382060584472,-2.2032526849404164,-2.3951138529107943,-1.1404593770775722,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5
-0.023390378155005536,0.13478294575141206,-0.1101176696195622,-0.8435804093130327,-0.7188409305712185,-0.4516462437593864,-0.04534350895433109,-1.3793029006003015,-0.765472159932719,-2.146269534821255,-1.1654309372022489,-1.466833985523456,-1.696198701161391,0.19188681582574996,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0.8826790072178453,0.13478294575141206,-0.1101176696195622,-0.8435804093130327,-0.7188409305712185,-1.5650573180348712,-0.04362701613491388,-0.930456152832283,0.1004518966755642,-1.1089341147868161,-1.808234571630348,-1.466833985523456,-1.696198701161391,-1.1404593770775722,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0.8826790072178453,0.13478294575141206,-0.1101176696195622,-0.8435804093130327,-0.7188409305712185,-1.5374654984099687,-0.04387222939483063,-1.2646518291595576,0.9663759532838474,0.4470690152648424,-0.5226273027741497,-1.466833985523456,-1.696198701161391,-1.1404593770775722,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0.8826790072178453,0.13478294575141206,-0.1101176696195622,-0.8435804093130327,-0.7188409305712185,-1.5358424501967392,-0.041968600140213815,-0.6377300129835755,1.3820195004558233,-0.07159869475237711,-1.4225523909734885,0.742422112727425,1.0994619058362216,1.524233008729072,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.8826790072178453,0.13478294575141206,-0.1101176696195622,-0.8435804093130327,-0.7188409305712185,-1.5342194019835096,-0.04404000688845787,-1.2646518291595576,0.9663759532838474,-0.07159869475237711,-1.1654309372022489,-0.7304152861064956,0.4005467540868185,0.19188681582574996,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0.8826790072178453,0.13478294575141206,-0.1101176696195622,-0.8435804093130327,-0.7188409305712185,-0.7519101632068568,-0.04554355135057895,-1.615923196978007,0.5160954438475401,-0.5902664047695966,-1.808234571630348,0.006003413310464663,1.0994619058362216,1.524233008729072,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0.8826790072178453,0.13478294575141206,-0.1101176696195622,-0.8435804093130327,-0.7188409305712185,-1.1690335540068564,-0.042323514069040676,-0.4498974065806546,0.1004518966755642,0.9657367252820619,0.12017633165394959,0.4478546329606406,0.12098069338705697,0.19188681582574996,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.8826790072178453,0.13478294575141206,-0.1101176696195622,-0.8435804093130327,-0.7188409305712185,-0.13028269753993157,-0.0363480541037011,0.1550699491066746,1.3820195004558233,2.003072145316501,0.5058585123108089,0.4478546329606406,-0.9972835494119879,-1.1404593770775722,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.8826790072178453,0.13478294575141206,-0.1101176696195622,-0.8435804093130327,-0.7188409305712185,-0.9353146113017983,-0.040219842418175986,-0.3547614111298247,0.9663759532838474,0.9657367252820619,0.5058585123108089,0.4478546329606406,0.4005467540868185,0.8580599122774111,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.8826790072178453,0.13478294575141206,-0.1101176696195622,-0.8435804093130327,-0.7188409305712185,-1.1674105057936268,-0.04456269831091198,-1.1134099902377255,1.3820195004558233,-0.07159869475237711,-0.26550584900290974,0.006003413310464663,-0.2983683976625847,0.8580599122774111,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.8826790072178453,0.13478294575141206,-0.1101176696195622,-0.8435804093130327,-0.7188409305712185,0.6309269144647367,-0.03955518542419113,-0.2157164947016884,1.3820195004558233,0.9657367252820619,0.12017633165394959,0.742422112727425,0.4005467540868185,0.8580599122774111,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.8826790072178453,0.13478294575141206,-0.1101176696195622,-0.8435804093130327,-0.7188409305712185,-0.44190795448000897,-0.03820005951412492,-0.1181411147521191,1.3820195004558233,1.7956050613096128,0.12017633165394959,0.742422112727425,0.4005467540868185,0.19188681582574996,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.8826790072178453,0.13478294575141206,-0.1101176696195622,-0.8435804093130327,-0.7188409305712185,-0.7502871149936272,-0.042484838582143795,-0.8060475433965824,0.9663759532838474,0.4470690152648424,-0.26550584900290974,0.742422112727425,1.0994619058362216,1.524233008729072,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
0.8826790072178453,0.13478294575141206,-0.1101176696195622,-0.8435804093130327,-0.7188409305712185,-1.4400826056161944,-0.037858051546346305,-0.07179280927607383,0.1004518966755642,-0.5902664047695966,-1.1654309372022489,-2.9396713843573767,-3.0940290046601975,-2.4728055699808946,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0.8826790072178453,0.13478294575141206,-0.1101176696195622,-0.8435804093130327,-0.7188409305712185,0.6666339751557873,-0.04206539484807568,-0.31573125914999695,0.9663759532838474,1.4844044352992813,0.12017633165394959,1.4788408121443852,1.0994619058362216,1.524233008729072,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
0.8826790072178453,0.13478294575141206,-0.1101176696195622,-0.8435804093130327,-0.7188409305712185,-0.44353100269323853,-0.044956330122883595,-1.3988179765902153,0.9663759532838474,-1.6276018248040356,-1.4225523909734885,-0.7304152861064956,0.12098069338705697,0.8580599122774111,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
0.8826790072178453,0.13478294575141206,-0.1101176696195622,-0.8435804093130327,-0.7188409305712185,-0.7470410185671681,-0.042646163095246915,-0.8963047698499339,0.1004518966755642,-0.07159869475237711,1.405783600510148,-0.7304152861064956,-0.2983683976625847,-1.1404593770775722,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
0.8826790072178453,0.13478294575141206,-0.1101176696195622,-0.8435804093130327,-0.7188409305712185,0.6000889984133748,-0.04369154594015514,-0.8377595418801923,0.5160954438475401,0.9657367252820619,0.12017633165394959,1.4788408121443852,1.0994619058362216,1.524233008729072,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
0.8826790072178453,0.13478294575141206,-0.1101176696195622,-0.8435804093130327,-0.7188409305712185,0.6049581430530636,-0.04485953541502173,-1.0085164567919385,1.3820195004558233,-0.07159869475237711,0.12017633165394959,2.2152595115613454,1.0994619058362216,1.524233008729072,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.8826790072178453,0.13478294575141206,-0.1101176696195622,-0.8435804093130327,-0.7188409305712185,-0.4402849062667794,-0.044588510233008485,-1.076819222756637,0.9663759532838474,0.9657367252820619,0.7629799660820489,1.4788408121443852,1.0994619058362216,1.524233008729072,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
0.8826790072178453,0.13478294575141206,-0.1101176696195622,-0.8435804093130327,-0.7188409305712185,-0.8671465863461563,-0.0441238956352715,-1.171955218207467,0.9663759532838474,-0.7977334887764845,-1.1654309372022489,-0.7304152861064956,1.0994619058362216,0.19188681582574996,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
0.8826790072178453,0.13478294575141206,-0.1101176696195622,-0.8435804093130327,-0.7188409305712185,-1.165787457580397,-0.04307851279036328,-0.8670321558650631,1.3820195004558233,-0.5902664047695966,-1.808234571630348,-2.2032526849404164,-3.0940290046601975,-2.4728055699808946,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
0.8826790072178453,0.13478294575141206,-0.1101176696195622,-0.8435804093130327,-0.7188409305712185,-0.4516462437593864,-0.04475628772663572,-1.1256069127314217,-1.2157526693690264,-1.6276018248040356,-1.808234571630348,-1.466833985523456,-1.696198701161391,0.19188681582574996,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
-0.9294597635278563,-0.20320767800681355,-0.6628651877099135,-0.8435804093130327,-0.7188409305712185,-1.5650573180348712,-0.03927770726165376,0.2453271755600264,-0.765472159932719,-0.2790657787592651,0.3772977854251895,-0.2885640664563197,-0.01880233696282317,0.19188681582574996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
-0.9294597635278563,-0.20320767800681355,-0.6628651877099135,-0.8435804093130327,-0.7188409305712185,-1.5374654984099687,-0.03734181310441632,-0.2181558792004276,0.9663759532838474,-0.07159869475237711,0.12017633165394959,0.006003413310464663,-0.2983683976625847,-1.1404593770775722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
-0.9294597635278563,-0.20320767800681355,-0.6628651877099135,-0.8435804093130327,-0.7188409305712185,-1.5358424501967392,-0.038632409209241284,0.4404779354591646,1.3820195004558233,-0.07159869475237711,-1.1654309372022489,0.742422112727425,-0.2983683976625847,0.19188681582574996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
-0.9294597635278563,-0.20320767800681355,-0.6628651877099135,-0.8435804093130327,-0.7188409305712185,-1.5342194019835096,-0.041471720639856206,0.05017641566088773,1.3820195004558233,-1.1089341147868161,-1.808234571630348,1.4788408121443852,1.0994619058362216,1.524233008729072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
-0.9294597635278563,-0.20320767800681355,-0.6628651877099135,-0.8435804093130327,-0.7188409305712185,-1.1690335540068564,-0.04172983986082119,-0.6572450889734893,0.1004518966755642,0.9657367252820619,1.405783600510148,0.006003413310464663,-0.2983683976625847,0.19188681582574996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
-0.9294597635278563,-0.20320767800681355,-0.6628651877099135,-0.8435804093130327,-0.7188409305712185,-0.13028269753993157,-0.03689010446772758,0.1721456405978493,1.3820195004558233,0.9657367252820619,0.12017633165394959,-0.7304152861064956,-0.9972835494119879,-0.47428628062591116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.9294597635278563,-0.20320767800681355,-0.6628651877099135,-0.8435804093130327,-0.7188409305712185,-0.9353146113017983,-0.03676104485724509,-0.12058049925085827,0.5160954438475401,0.9657367252820619,0.12017633165394959,0.006003413310464663,-1.696198701161391,-0.47428628062591116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.9294597635278563,-0.20320767800681355,-0.6628651877099135,-0.8435804093130327,-0.7188409305712185,-1.1674105057936268,-0.038180700572552545,0.14775179561045707,0.9663759532838474,0.9657367252820619,0.12017633165394959,-0.7304152861064956,-0.9972835494119879,-0.47428628062591116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
-0.9294597635278563,-0.20320767800681355,-0.6628651877099135,-0.8435804093130327,-0.7188409305712185,0.6309269144647367,-0.039793945703583744,-0.0473989642886816,0.9663759532838474,0.9657367252820619,0.7629799660820489,0.006003413310464663,0.4005467540868185,0.19188681582574996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.9294597635278563,-0.20320767800681355,-0.6628651877099135,-0.8435804093130327,-0.7188409305712185,-0.44190795448000897,-0.03482515070000764,0.6112348503709111,0.5160954438475401,2.003072145316501,0.12017633165394959,-0.7304152861064956,-0.9972835494119879,-1.1404593770775722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
-0.9294597635278563,-0.20320767800681355,-0.6628651877099135,-0.8435804093130327,-0.7188409305712185,-0.7502871149936272,-0.039535826482618754,-0.09618665426346605,1.3820195004558233,0.9657367252820619,0.12017633165394959,1.4788408121443852,1.0994619058362216,1.524233008729072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
-0.9294597635278563,-0.20320767800681355,-0.6628651877099135,-0.8435804093130327,-0.7188409305712185,-1.4400826056161944,-0.041471720639856206,-0.09618665426346605,1.3820195004558233,-0.07159869475237711,-0.5226273027741497,-0.2885640664563197,-0.2983683976625847,-0.07458242275491472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
-0.9294597635278563,-0.20320767800681355,-0.6628651877099135,-0.8435804093130327,-0.7188409305712185,0.6666339751557873,-0.03837428998827629,0.7332040753078726,0.9663759532838474,0.9657367252820619,0.12017633165394959,0.742422112727425,-0.2983683976625847,-0.47428628062591116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
-0.9294597635278563,-0.20320767800681355,-0.6628651877099135,-0.8435804093130327,-0.7188409305712185,-1.170656602220086,-0.0343734420633189,0.6112348503709111,0.1004518966755642,2.003072145316501,0.12017633165394959,0.742422112727425,-0.2983683976625847,-1.1404593770775722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
-0.9294597635278563,-0.20320767800681355,-0.6628651877099135,-0.8435804093130327,-0.7188409305712185,-0.44353100269323853,-0.03985847550882499,-0.14497434423825092,0.9663759532838474,-0.07159869475237711,-1.1654309372022489,0.006003413310464663,1.0994619058362216,1.524233008729072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
-0.9294597635278563,-0.20320767800681355,-0.6628651877099135,-0.8435804093130327,-0.7188409305712185,-0.7470410185671681,-0.04005206492454874,0.1721456405978493,0.5160954438475401,-0.07159869475237711,1.405783600510148,0.006003413310464663,1.0994619058362216,0.19188681582574996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
-0.9294597635278563,-0.20320767800681355,-0.6628651877099135,-0.8435804093130327,-0.7188409305712185,0.6000889984133748,-0.039793945703583744,0.70881023032048,0.5160954438475401,2.003072145316501,0.12017633165394959,1.4788408121443852,0.4005467540868185,0.8580599122774111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
-0.9294597635278563,-0.20320767800681355,-0.6628651877099135,-0.8435804093130327,-0.7188409305712185,0.603335094839834,-0.037987111156828804,0.9039609902196186,0.1004518966755642,2.003072145316501,0.12017633165394959,0.006003413310464663,-1.696198701161391,-0.47428628062591116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
-0.9294597635278563,-0.20320767800681355,-0.6628651877099135,-0.8435804093130327,-0.7188409305712185,0.6049581430530636,-0.04121360141889121,0.07457026064827996,0.5160954438475401,0.9657367252820619,0.12017633165394959,1.4788408121443852,-0.2983683976625847,-0.47428628062591116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
-0.9294597635278563,-0.20320767800681355,-0.6628651877099135,-0.8435804093130327,-0.7188409305712185,-0.4402849062667794,-0.037728991935863807,0.8795671452322263,0.9663759532838474,2.003072145316501,0.12017633165394959,0.006003413310464663,-0.2983683976625847,-0.47428628062591116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
